Lat/Long,-100.000, -99.750, -99.500, -99.250, -99.000, -98.750, -98.500, -98.250, -98.000, -97.750, -97.500, -97.250, -97.000, -96.750, -96.500, -96.250, -96.000, -95.750, -95.500, -95.250, -95.000, -94.750, -94.500, -94.250, -94.000, -93.750, -93.500, -93.250, -93.000, -92.750, -92.500, -92.250, -92.000, -91.750, -91.500, -91.250, -91.000, -90.750, -90.500, -90.250, -90.000, -89.750, -89.500, -89.250, -89.000, -88.750, -88.500, -88.250, -88.000, -87.750
  35.000, 0.00679, 0.00603, 0.00587, 0.00500, 0.01131, 0.00821, 0.01323, 0.01615, 0.01516, 0.01700, 0.01514, 0.01498, 0.01431, 0.01400, 0.01177, 0.00782, 0.00366, 0.00162, 0.00228, 0.00523, 0.00802, 0.00801, 0.00804, 0.00635, 0.00534, 0.00419, 0.00194, 0.00057,-0.00063,-0.00170,-0.00253,-0.00315,-0.00359,-0.00391,-0.00413,-0.00428,-0.00439,-0.00447,-0.00452,-0.00457,-0.00460,-0.00464,-0.00467,-0.00471,-0.00475,-0.00479,-0.00484,-0.00489,-0.00495,-0.00501
  34.750, 0.00717, 0.00705, 0.00685, 0.00624, 0.01129, 0.01295, 0.01495, 0.01595, 0.01599, 0.01600, 0.01401, 0.01300, 0.01279, 0.01221, 0.00993, 0.00812, 0.00557, 0.00390, 0.00509, 0.01091, 0.01167, 0.00899, 0.00729, 0.00574, 0.00479, 0.00229, 0.00200, 0.00103,-0.00052,-0.00161,-0.00232,-0.00280,-0.00311,-0.00334,-0.00349,-0.00361,-0.00370,-0.00377,-0.00384,-0.00390,-0.00395,-0.00401,-0.00406,-0.00412,-0.00417,-0.00423,-0.00430,-0.00436,-0.00443,-0.00450
  34.500, 0.00787, 0.00795, 0.00800, 0.00869, 0.01091, 0.01519, 0.01754, 0.01526, 0.01497, 0.01321, 0.01306, 0.01100, 0.00987, 0.00895, 0.00878, 0.00808, 0.00707, 0.00600, 0.00807, 0.01197, 0.01103, 0.00870, 0.00726, 0.00501, 0.00466, 0.00304, 0.00199,-0.00008,-0.00104,-0.00167,-0.00209,-0.00236,-0.00254,-0.00268,-0.00278,-0.00288,-0.00296,-0.00305,-0.00313,-0.00321,-0.00329,-0.00337,-0.00345,-0.00353,-0.00360,-0.00368,-0.00375,-0.00383,-0.00391,-0.00399
  34.250, 0.00784, 0.00819, 0.01000, 0.01411, 0.01215, 0.01409, 0.01416, 0.01386, 0.01319, 0.01078, 0.01105, 0.00973, 0.00888, 0.00793, 0.00806, 0.00802, 0.00796, 0.00801, 0.00955, 0.01174, 0.01111, 0.00887, 0.00657, 0.00416, 0.00402, 0.00311, 0.00204,-0.00009,-0.00095,-0.00138,-0.00161,-0.00173,-0.00181,-0.00189,-0.00197,-0.00207,-0.00218,-0.00229,-0.00240,-0.00252,-0.00263,-0.00274,-0.00284,-0.00294,-0.00303,-0.00312,-0.00321,-0.00330,-0.00339,-0.00348
  34.000, 0.00798, 0.00889, 0.00965, 0.01021, 0.01112, 0.01226, 0.01300, 0.01303, 0.01122, 0.01082, 0.01010, 0.00916, 0.00898, 0.00808, 0.00797, 0.00796, 0.00804, 0.00913, 0.01000, 0.01108, 0.01103, 0.01003, 0.00688, 0.00505, 0.00473, 0.00378, 0.00215, 0.00087,-0.00016,-0.00063,-0.00080,-0.00085,-0.00089,-0.00095,-0.00105,-0.00118,-0.00133,-0.00149,-0.00165,-0.00181,-0.00196,-0.00209,-0.00223,-0.00235,-0.00246,-0.00257,-0.00267,-0.00277,-0.00287,-0.00296
  33.750, 0.00800, 0.00868, 0.00713, 0.00885, 0.01090, 0.01200, 0.01291, 0.01376, 0.01200, 0.01145, 0.01187, 0.01198, 0.00949, 0.00859, 0.00804, 0.00850, 0.00917, 0.00985, 0.01107, 0.01208, 0.01348, 0.01079, 0.00846, 0.00631, 0.00540, 0.00416, 0.00298, 0.00205, 0.00079, 0.00038, 0.00028, 0.00028, 0.00024, 0.00014,-0.00002,-0.00022,-0.00044,-0.00066,-0.00088,-0.00109,-0.00128,-0.00146,-0.00161,-0.00176,-0.00189,-0.00202,-0.00213,-0.00224,-0.00234,-0.00245
  33.500, 0.00793, 0.00875, 0.00721, 0.00891, 0.00820, 0.01117, 0.01215, 0.01388, 0.01379, 0.01395, 0.01267, 0.01000, 0.01089, 0.01007, 0.01007, 0.01027, 0.01040, 0.01081, 0.01139, 0.01283, 0.01313, 0.01283, 0.01192, 0.01266, 0.00805, 0.00738, 0.00366, 0.00223, 0.00175, 0.00151, 0.00158, 0.00162, 0.00155, 0.00136, 0.00110, 0.00080, 0.00048, 0.00018,-0.00011,-0.00037,-0.00061,-0.00082,-0.00100,-0.00117,-0.00132,-0.00146,-0.00159,-0.00170,-0.00182,-0.00192
  33.250, 0.00803, 0.00905, 0.00891, 0.00922, 0.01072, 0.01307, 0.01404, 0.01400, 0.01415, 0.01395, 0.01390, 0.01325, 0.01323, 0.01275, 0.01179, 0.01190, 0.01174, 0.01184, 0.01321, 0.01471, 0.01310, 0.01206, 0.01078, 0.01130, 0.00874, 0.00172, 0.00200, 0.00200, 0.00147, 0.00247, 0.00305, 0.00317, 0.00300, 0.00266, 0.00225, 0.00182, 0.00140, 0.00101, 0.00066, 0.00034, 0.00006,-0.00018,-0.00040,-0.00059,-0.00075,-0.00090,-0.00104,-0.00116,-0.00128,-0.00140
  33.000, 0.00899, 0.01030, 0.00857, 0.00921, 0.01100, 0.01248, 0.01523, 0.01570, 0.01501, 0.01502, 0.01584, 0.01596, 0.01600, 0.01498, 0.01500, 0.01159, 0.01196, 0.01195, 0.01347, 0.01403, 0.01309, 0.01209, 0.01099, 0.01092, 0.00882, 0.00165, 0.00210,-0.00056, 0.00295, 0.00469, 0.00514, 0.00497, 0.00452, 0.00395, 0.00337, 0.00280, 0.00228, 0.00181, 0.00139, 0.00103, 0.00071, 0.00044, 0.00020,-0.00000,-0.00018,-0.00034,-0.00048,-0.00061,-0.00074,-0.00085
  32.750, 0.01159, 0.01103, 0.00915, 0.00825, 0.00078, 0.01137, 0.01552, 0.01596, 0.01444, 0.01600, 0.01713, 0.01700, 0.01700, 0.01800, 0.01711, 0.01478, 0.01376, 0.01419, 0.01700, 0.01463, 0.01319, 0.01204, 0.01096, 0.01084, 0.01013, 0.00934, 0.00760, 0.00496, 0.00818, 0.00811, 0.00747, 0.00669, 0.00588, 0.00509, 0.00434, 0.00367, 0.00307, 0.00254, 0.00207, 0.00168, 0.00134, 0.00105, 0.00079, 0.00058, 0.00040, 0.00023, 0.00008,-0.00005,-0.00018,-0.00030
  32.500, 0.01015, 0.01200, 0.01200, 0.01072, 0.00985, 0.01299, 0.01590, 0.01665, 0.01615, 0.01887, 0.01997, 0.01880, 0.01887, 0.01807, 0.01720, 0.01595, 0.01520, 0.01493, 0.01441, 0.01391, 0.01291, 0.01200, 0.01089, 0.00919, 0.00990, 0.01000, 0.00889, 0.00707, 0.00920, 0.00934, 0.00866, 0.00775, 0.00680, 0.00591, 0.00510, 0.00437, 0.00373, 0.00318, 0.00270, 0.00229, 0.00194, 0.00164, 0.00138, 0.00117, 0.00098, 0.00081, 0.00066, 0.00052, 0.00039, 0.00027
  32.250, 0.01268, 0.01289, 0.01196, 0.01094, 0.01078, 0.01501, 0.01479, 0.01768, 0.01876, 0.02093, 0.02133, 0.01997, 0.01997, 0.01902, 0.01800, 0.01695, 0.01600, 0.01499, 0.01423, 0.01400, 0.01306, 0.01187, 0.01104, 0.00920, 0.00919, 0.01209, 0.00674, 0.00708, 0.00893, 0.00922, 0.00880, 0.00805, 0.00721, 0.00637, 0.00559, 0.00489, 0.00427, 0.00373, 0.00327, 0.00286, 0.00252, 0.00223, 0.00197, 0.00176, 0.00157, 0.00140, 0.00125, 0.00111, 0.00098, 0.00085
  32.000, 0.01302, 0.01400, 0.01276, 0.01214, 0.01291, 0.01578, 0.01750, 0.02068, 0.01979, 0.02064, 0.02190, 0.02102, 0.02005, 0.01994, 0.01909, 0.01799, 0.01707, 0.01580, 0.01483, 0.01394, 0.01292, 0.01190, 0.01035, 0.00896, 0.00596, 0.00340, 0.00797, 0.00801, 0.00818, 0.00847, 0.00833, 0.00784, 0.00720, 0.00652, 0.00586, 0.00525, 0.00470, 0.00421, 0.00378, 0.00341, 0.00309, 0.00281, 0.00257, 0.00236, 0.00218, 0.00201, 0.00186, 0.00172, 0.00159, 0.00146
  31.750, 0.01395, 0.01404, 0.01398, 0.01403, 0.01491, 0.01630, 0.01768, 0.01959, 0.01904, 0.01883, 0.02054, 0.01971, 0.01853, 0.01850, 0.01904, 0.01908, 0.01787, 0.01673, 0.01478, 0.01409, 0.01385, 0.01326, 0.01202, 0.00891, 0.00483, 0.00392, 0.00546, 0.00785, 0.00745, 0.00782, 0.00776, 0.00742, 0.00697, 0.00647, 0.00597, 0.00550, 0.00505, 0.00465, 0.00428, 0.00395, 0.00366, 0.00341, 0.00318, 0.00298, 0.00280, 0.00264, 0.00249, 0.00235, 0.00222, 0.00209
  31.500, 0.01397, 0.01400, 0.01400, 0.01497, 0.01587, 0.01594, 0.01570, 0.01721, 0.01741, 0.01746, 0.01792, 0.01800, 0.01735, 0.01661, 0.01836, 0.01951, 0.01937, 0.01772, 0.01427, 0.01394, 0.01406, 0.01475, 0.01223, 0.00836, 0.00541, 0.00504, 0.00905, 0.00834, 0.00881, 0.00792, 0.00733, 0.00696, 0.00666, 0.00636, 0.00604, 0.00572, 0.00539, 0.00508, 0.00478, 0.00451, 0.00425, 0.00402, 0.00381, 0.00362, 0.00345, 0.00330, 0.00315, 0.00301, 0.00287, 0.00273
  31.250, 0.01402, 0.01400, 0.01393, 0.01402, 0.01501, 0.01509, 0.01412, 0.01534, 0.01587, 0.01515, 0.01454, 0.01128, 0.01672, 0.01707, 0.01858, 0.02002, 0.02082, 0.01877, 0.01445, 0.01392, 0.01324, 0.01314, 0.01053, 0.00760, 0.00614, 0.00404, 0.00300, 0.00681, 0.00698, 0.00661, 0.00643, 0.00639, 0.00636, 0.00629, 0.00616, 0.00599, 0.00579, 0.00556, 0.00533, 0.00510, 0.00488, 0.00467, 0.00448, 0.00430, 0.00414, 0.00398, 0.00383, 0.00369, 0.00355, 0.00340
  31.000, 0.01450, 0.01401, 0.01404, 0.01398, 0.01409, 0.01412, 0.01392, 0.01412, 0.01350, 0.01308, 0.01482, 0.01639, 0.01910, 0.01815, 0.01901, 0.01951, 0.02066, 0.01900, 0.01482, 0.01393, 0.01388, 0.01143, 0.00915, 0.00713, 0.00642, 0.00399, 0.00243, 0.00673, 0.00470, 0.00518, 0.00566, 0.00602, 0.00628, 0.00642, 0.00645, 0.00640, 0.00628, 0.00613, 0.00594, 0.00575, 0.00556, 0.00537, 0.00519, 0.00502, 0.00485, 0.00470, 0.00455, 0.00440, 0.00425, 0.00410
  30.750, 0.01309, 0.01366, 0.01427, 0.01400, 0.01395, 0.01397, 0.01402, 0.01400, 0.01185, 0.00494, 0.01258, 0.01692, 0.02015, 0.01997, 0.02001, 0.01903, 0.01900, 0.01498, 0.01598, 0.01433, 0.01505, 0.01185, 0.01016, 0.00784, 0.01197, 0.00700, 0.00919, 0.00824, 0.00677, 0.00590, 0.00595, 0.00631, 0.00665, 0.00689, 0.00700, 0.00701, 0.00694, 0.00681, 0.00666, 0.00649, 0.00631, 0.00613, 0.00595, 0.00578, 0.00561, 0.00545, 0.00529, 0.00513, 0.00497, 0.00481
  30.500, 0.01100, 0.01474, 0.01274, 0.01292, 0.01200, 0.01370, 0.01465, 0.01402, 0.01324, 0.01148, 0.00571, 0.01461, 0.01900, 0.01823, 0.01980, 0.01841, 0.01700, 0.01688, 0.01626, 0.01512, 0.01422, 0.01335, 0.01205, 0.01147, 0.01348, 0.01025, 0.00833, 0.00805, 0.00691, 0.00645, 0.00676, 0.00721, 0.00756, 0.00777, 0.00786, 0.00785, 0.00777, 0.00764, 0.00748, 0.00731, 0.00713, 0.00694, 0.00676, 0.00658, 0.00640, 0.00623, 0.00606, 0.00589, 0.00572, 0.00554
  30.250, 0.01052, 0.01106, 0.01173, 0.01300, 0.01322, 0.01475, 0.01505, 0.01553, 0.01641, 0.01700, 0.01585, 0.01802, 0.01569, 0.01634, 0.01659, 0.01695, 0.01691, 0.01704, 0.01696, 0.01603, 0.01587, 0.01543, 0.01521, 0.01655, 0.01675, 0.01312, 0.00900, 0.01000, 0.00617, 0.00756, 0.00845, 0.00886, 0.00902, 0.00906, 0.00901, 0.00891, 0.00877, 0.00860, 0.00841, 0.00822, 0.00802, 0.00781, 0.00762, 0.00742, 0.00723, 0.00705, 0.00686, 0.00667, 0.00649, 0.00630
  30.000, 0.01153, 0.01101, 0.01005, 0.01207, 0.01410, 0.01499, 0.01617, 0.01739, 0.01947, 0.01620, 0.01492, 0.01696, 0.01389, 0.01388, 0.01476, 0.01613, 0.01695, 0.01803, 0.01802, 0.01800, 0.01793, 0.01721, 0.01649, 0.02000, 0.01800, 0.01307, 0.01333, 0.01311, 0.01468, 0.01296, 0.01190, 0.01131, 0.01093, 0.01064, 0.01039, 0.01015, 0.00991, 0.00967, 0.00943, 0.00920, 0.00897, 0.00874, 0.00852, 0.00831, 0.00810, 0.00789, 0.00769, 0.00748, 0.00728, 0.00707
  29.750, 0.01431, 0.01459, 0.01307, 0.01280, 0.01475, 0.01679, 0.01703, 0.01801, 0.01893, 0.01261, 0.01177, 0.01206, 0.01080, 0.01240, 0.01407, 0.01510, 0.01664, 0.01808, 0.01900, 0.01903, 0.01900, 0.01812, 0.01877, 0.02400, 0.01481, 0.01486, 0.01697, 0.01633, 0.01684, 0.01577, 0.01453, 0.01356, 0.01284, 0.01230, 0.01185, 0.01147, 0.01113, 0.01082, 0.01052, 0.01024, 0.00997, 0.00971, 0.00946, 0.00922, 0.00899, 0.00876, 0.00853, 0.00831, 0.00808, 0.00785
  29.500, 0.01664, 0.01686, 0.01636, 0.01492, 0.01594, 0.01700, 0.01700, 0.01795, 0.01862, 0.01423, 0.01059, 0.00823, 0.00968, 0.01294, 0.01394, 0.01493, 0.01600, 0.01697, 0.01718, 0.02186, 0.01937, 0.01906, 0.01989, 0.01994, 0.01631, 0.01650, 0.01779, 0.01800, 0.01788, 0.01718, 0.01622, 0.01530, 0.01450, 0.01385, 0.01329, 0.01281, 0.01238, 0.01200, 0.01165, 0.01132, 0.01101, 0.01071, 0.01043, 0.01016, 0.00990, 0.00964, 0.00939, 0.00915, 0.00890, 0.00865
  29.250, 0.01863, 0.01900, 0.01860, 0.01720, 0.01750, 0.01810, 0.01800, 0.01805, 0.01923, 0.01758, 0.01401, 0.01154, 0.01068, 0.01269, 0.01389, 0.01522, 0.01572, 0.01688, 0.01653, 0.02083, 0.01989, 0.01902, 0.01929, 0.01897, 0.01774, 0.01796, 0.01825, 0.01808, 0.01811, 0.01787, 0.01731, 0.01660, 0.01589, 0.01523, 0.01464, 0.01411, 0.01363, 0.01319, 0.01278, 0.01241, 0.01206, 0.01173, 0.01142, 0.01111, 0.01082, 0.01054, 0.01027, 0.00999, 0.00972, 0.00945
  29.000, 0.02053, 0.02101, 0.02032, 0.01884, 0.01881, 0.01980, 0.02111, 0.01966, 0.01771, 0.01784, 0.01467, 0.01346, 0.01321, 0.01343, 0.01357, 0.01831, 0.01633, 0.01751, 0.02034, 0.02010, 0.01909, 0.01885, 0.01903, 0.01895, 0.01864, 0.01876, 0.01884, 0.01874, 0.01872, 0.01858, 0.01822, 0.01769, 0.01709, 0.01648, 0.01590, 0.01535, 0.01484, 0.01436, 0.01392, 0.01351, 0.01312, 0.01276, 0.01241, 0.01208, 0.01176, 0.01145, 0.01115, 0.01085, 0.01055, 0.01025
  28.750, 0.02168, 0.02133, 0.02086, 0.02066, 0.02079, 0.02133, 0.02393, 0.02200, 0.01888, 0.01724, 0.01557, 0.01521, 0.01503, 0.01335, 0.01579, 0.02800, 0.02049, 0.01901, 0.02012, 0.01996, 0.01940, 0.01924, 0.01935, 0.01942, 0.01943, 0.01954, 0.01960, 0.01957, 0.01952, 0.01939, 0.01911, 0.01870, 0.01819, 0.01763, 0.01708, 0.01653, 0.01600, 0.01551, 0.01504, 0.01460, 0.01418, 0.01378, 0.01340, 0.01304, 0.01269, 0.01236, 0.01203, 0.01170, 0.01138, 0.01106
  28.500, 0.02209, 0.02266, 0.02231, 0.02295, 0.02296, 0.02290, 0.02386, 0.02205, 0.01972, 0.01795, 0.01734, 0.01769, 0.01700, 0.01612, 0.01532, 0.01941, 0.01886, 0.01903, 0.01985, 0.02008, 0.01999, 0.01998, 0.02010, 0.02023, 0.02034, 0.02045, 0.02051, 0.02050, 0.02044, 0.02030, 0.02005, 0.01969, 0.01924, 0.01873, 0.01820, 0.01766, 0.01713, 0.01662, 0.01613, 0.01567, 0.01522, 0.01480, 0.01439, 0.01400, 0.01363, 0.01326, 0.01290, 0.01255, 0.01221, 0.01186
  28.250, 0.02347, 0.02416, 0.02365, 0.02407, 0.02487, 0.02436, 0.02392, 0.02206, 0.02057, 0.01850, 0.01863, 0.01928, 0.01887, 0.01834, 0.01822, 0.01893, 0.01912, 0.01961, 0.02030, 0.02072, 0.02090, 0.02103, 0.02118, 0.02132, 0.02144, 0.02153, 0.02157, 0.02155, 0.02146, 0.02130, 0.02105, 0.02070, 0.02028, 0.01980, 0.01929, 0.01876, 0.01823, 0.01771, 0.01720, 0.01671, 0.01625, 0.01580, 0.01536, 0.01495, 0.01455, 0.01416, 0.01378, 0.01340, 0.01303, 0.01266
  28.000, 0.02399, 0.02534, 0.02577, 0.02482, 0.02413, 0.02492, 0.02406, 0.02260, 0.02063, 0.02007, 0.02100, 0.02092, 0.02014, 0.02084, 0.02047, 0.02040, 0.02054, 0.02096, 0.02150, 0.02193, 0.02220, 0.02238, 0.02253, 0.02265, 0.02273, 0.02277, 0.02276, 0.02270, 0.02257, 0.02237, 0.02210, 0.02175, 0.02133, 0.02086, 0.02035, 0.01983, 0.01929, 0.01876, 0.01825, 0.01774, 0.01725, 0.01678, 0.01632, 0.01588, 0.01546, 0.01504, 0.01464, 0.01424, 0.01384, 0.01345
  27.750, 0.02381, 0.02559, 0.02506, 0.02468, 0.02398, 0.02466, 0.02409, 0.02300, 0.02184, 0.02139, 0.02128, 0.02295, 0.02092, 0.02161, 0.02198, 0.02222, 0.02250, 0.02289, 0.02331, 0.02365, 0.02389, 0.02404, 0.02413, 0.02418, 0.02419, 0.02416, 0.02408, 0.02394, 0.02376, 0.02351, 0.02320, 0.02282, 0.02239, 0.02191, 0.02140, 0.02087, 0.02033, 0.01979, 0.01926, 0.01874, 0.01823, 0.01774, 0.01726, 0.01680, 0.01635, 0.01591, 0.01548, 0.01506, 0.01465, 0.01423
  27.500, 0.02367, 0.02585, 0.02700, 0.02691, 0.02696, 0.02617, 0.02575, 0.02488, 0.02319, 0.02400, 0.02500, 0.02393, 0.02273, 0.02321, 0.02392, 0.02448, 0.02491, 0.02528, 0.02558, 0.02581, 0.02593, 0.02598, 0.02596, 0.02590, 0.02580, 0.02567, 0.02549, 0.02527, 0.02501, 0.02470, 0.02433, 0.02392, 0.02346, 0.02297, 0.02245, 0.02190, 0.02135, 0.02080, 0.02025, 0.01971, 0.01919, 0.01868, 0.01818, 0.01770, 0.01723, 0.01677, 0.01632, 0.01588, 0.01544, 0.01501
  27.250, 0.02466, 0.02787, 0.03043, 0.03242, 0.03008, 0.02796, 0.02718, 0.02600, 0.02513, 0.02603, 0.02300, 0.02281, 0.02411, 0.02550, 0.02660, 0.02735, 0.02782, 0.02810, 0.02826, 0.02830, 0.02825, 0.02814, 0.02797, 0.02776, 0.02753, 0.02727, 0.02698, 0.02666, 0.02631, 0.02592, 0.02550, 0.02504, 0.02454, 0.02402, 0.02348, 0.02292, 0.02235, 0.02178, 0.02122, 0.02067, 0.02012, 0.01960, 0.01908, 0.01858, 0.01809, 0.01761, 0.01714, 0.01668, 0.01622, 0.01577
  27.000, 0.02513, 0.03000, 0.03524, 0.03918, 0.03376, 0.03085, 0.02975, 0.02886, 0.02817, 0.02818, 0.02592, 0.02668, 0.02803, 0.02931, 0.03030, 0.03092, 0.03123, 0.03131, 0.03124, 0.03105, 0.03078, 0.03046, 0.03011, 0.02973, 0.02933, 0.02893, 0.02851, 0.02808, 0.02764, 0.02717, 0.02668, 0.02616, 0.02562, 0.02507, 0.02450, 0.02391, 0.02333, 0.02274, 0.02216, 0.02159, 0.02104, 0.02049, 0.01996, 0.01944, 0.01893, 0.01843, 0.01795, 0.01746, 0.01699, 0.01652
  26.750, 0.02320, 0.02833, 0.03351, 0.03739, 0.03774, 0.03462, 0.03197, 0.03174, 0.03154, 0.03182, 0.03117, 0.03272, 0.03347, 0.03423, 0.03479, 0.03505, 0.03503, 0.03480, 0.03443, 0.03396, 0.03344, 0.03288, 0.03231, 0.03175, 0.03118, 0.03063, 0.03008, 0.02953, 0.02898, 0.02842, 0.02786, 0.02729, 0.02670, 0.02610, 0.02550, 0.02489, 0.02429, 0.02368, 0.02309, 0.02250, 0.02193, 0.02136, 0.02081, 0.02028, 0.01975, 0.01924, 0.01874, 0.01824, 0.01775, 0.01726
  26.500, 0.01863, 0.02317, 0.02774, 0.03302, 0.03996, 0.03919, 0.03582, 0.03383, 0.03410, 0.03386, 0.03600, 0.03733, 0.03866, 0.03937, 0.03957, 0.03942, 0.03900, 0.03841, 0.03770, 0.03693, 0.03613, 0.03532, 0.03454, 0.03377, 0.03303, 0.03232, 0.03163, 0.03097, 0.03032, 0.02967, 0.02904, 0.02840, 0.02776, 0.02713, 0.02649, 0.02586, 0.02523, 0.02460, 0.02399, 0.02339, 0.02279, 0.02222, 0.02165, 0.02110, 0.02056, 0.02003, 0.01951, 0.01900, 0.01849, 0.01799
  26.250, 0.01192, 0.01522, 0.01735, 0.01932, 0.02180, 0.02465, 0.03622, 0.03518, 0.03678, 0.03790, 0.04064, 0.04295, 0.04420, 0.04455, 0.04432, 0.04372, 0.04289, 0.04193, 0.04090, 0.03983, 0.03876, 0.03772, 0.03672, 0.03576, 0.03486, 0.03399, 0.03317, 0.03239, 0.03164, 0.03091, 0.03020, 0.02950, 0.02881, 0.02814, 0.02747, 0.02680, 0.02615, 0.02551, 0.02487, 0.02425, 0.02365, 0.02305, 0.02248, 0.02191, 0.02136, 0.02081, 0.02028, 0.01975, 0.01923, 0.01871
  26.000, 0.00409, 0.00673, 0.00729, 0.00860, 0.01494, 0.01845, 0.02732, 0.03188, 0.03748, 0.04050, 0.04491, 0.04830, 0.04927, 0.04919, 0.04855, 0.04759, 0.04645, 0.04519, 0.04388, 0.04257, 0.04127, 0.04002, 0.03883, 0.03769, 0.03663, 0.03562, 0.03467, 0.03378, 0.03293, 0.03212, 0.03134, 0.03059, 0.02985, 0.02913, 0.02843, 0.02773, 0.02706, 0.02639, 0.02574, 0.02510, 0.02448, 0.02388, 0.02328, 0.02270, 0.02214, 0.02158, 0.02103, 0.02049, 0.01995, 0.01942
  25.750,-0.00446,-0.00218,-0.00074, 0.00257, 0.00889, 0.01475, 0.02010, 0.02700, 0.03508, 0.04168, 0.04803, 0.05162, 0.05262, 0.05251, 0.05180, 0.05074, 0.04945, 0.04804, 0.04656, 0.04507, 0.04360, 0.04218, 0.04082, 0.03953, 0.03833, 0.03719, 0.03613, 0.03514, 0.03420, 0.03331, 0.03246, 0.03165, 0.03087, 0.03011, 0.02937, 0.02865, 0.02795, 0.02726, 0.02660, 0.02594, 0.02531, 0.02469, 0.02408, 0.02349, 0.02291, 0.02234, 0.02178, 0.02122, 0.02067, 0.02013
  25.500,-0.01267,-0.00980,-0.00687,-0.00249, 0.00365, 0.01010, 0.01645, 0.02414, 0.03270, 0.04057, 0.04733, 0.05167, 0.05365, 0.05420, 0.05387, 0.05301, 0.05181, 0.05040, 0.04887, 0.04729, 0.04571, 0.04417, 0.04269, 0.04128, 0.03995, 0.03871, 0.03755, 0.03646, 0.03544, 0.03448, 0.03357, 0.03270, 0.03187, 0.03108, 0.03030, 0.02956, 0.02883, 0.02813, 0.02744, 0.02677, 0.02612, 0.02549, 0.02487, 0.02426, 0.02367, 0.02309, 0.02252, 0.02195, 0.02139, 0.02083
  25.250,-0.02044,-0.01665,-0.01249,-0.00728,-0.00091, 0.00606, 0.01340, 0.02158, 0.03023, 0.03839, 0.04533, 0.05029, 0.05323, 0.05462, 0.05492, 0.05449, 0.05355, 0.05229, 0.05082, 0.04925, 0.04762, 0.04601, 0.04444, 0.04293, 0.04151, 0.04017, 0.03892, 0.03775, 0.03665, 0.03563, 0.03466, 0.03374, 0.03287, 0.03203, 0.03123, 0.03046, 0.02971, 0.02898, 0.02828, 0.02759, 0.02693, 0.02628, 0.02565, 0.02503, 0.02443, 0.02383, 0.02325, 0.02267, 0.02210, 0.02153
  25.000,-0.02791,-0.02316,-0.01797,-0.01198,-0.00513, 0.00237, 0.01038, 0.01890, 0.02760, 0.03581, 0.04290, 0.04836, 0.05207, 0.05427, 0.05527, 0.05537, 0.05482, 0.05381, 0.05249, 0.05097, 0.04936, 0.04772, 0.04609, 0.04452, 0.04301, 0.04159, 0.04026, 0.03902, 0.03785, 0.03676, 0.03574, 0.03477, 0.03386, 0.03299, 0.03215, 0.03135, 0.03058, 0.02983, 0.02911, 0.02841, 0.02773, 0.02707, 0.02642, 0.02579, 0.02518, 0.02457, 0.02398, 0.02339, 0.02280, 0.02222
