Lat/Long, -92.000, -91.750, -91.500, -91.250, -91.000, -90.750, -90.500, -90.250, -90.000, -89.750, -89.500, -89.250, -89.000, -88.750, -88.500, -88.250, -88.000, -87.750, -87.500, -87.250, -87.000, -86.750, -86.500, -86.250, -86.000, -85.750, -85.500, -85.250, -85.000
  43.000,-0.09875,-0.07613,-0.05111,-0.02323, 0.00185, 0.00689, 0.00643, 0.00365, 0.00548, 0.00729, 0.00756, 0.00818, 0.00801, 0.00696, 0.00707, 0.00826, 0.01150, 0.01494, 0.01575, 0.01523, 0.01429, 0.01327, 0.01224, 0.01120, 0.01011, 0.00897, 0.00778, 0.00653, 0.00524
  42.750,-0.09358,-0.07791,-0.05870,-0.03060, 0.00608, 0.00722, 0.00776, 0.00135, 0.00545, 0.00750, 0.00704, 0.00700, 0.00596, 0.00520, 0.00514, 0.00521, 0.00975, 0.01316, 0.01237, 0.01098, 0.00986, 0.00905, 0.00841, 0.00781, 0.00719, 0.00649, 0.00572, 0.00488, 0.00397
  42.500,-0.08581,-0.07884,-0.07188,-0.05554,-0.00975, 0.00322, 0.00341, 0.00700, 0.00881, 0.01137, 0.00678, 0.00400, 0.00112, 0.00295, 0.00464, 0.00213, 0.00395, 0.00722, 0.00619, 0.00516, 0.00469, 0.00457, 0.00456, 0.00453, 0.00440, 0.00415, 0.00379, 0.00332, 0.00277
  42.250,-0.07086,-0.06897,-0.07394,-0.08346,-0.04313,-0.00400,-0.00393,-0.00548,-0.00450,-0.00007, 0.00071, 0.00256, 0.00195, 0.00192, 0.00093,-0.00069,-0.00139,-0.00224,-0.00180,-0.00129,-0.00050, 0.00034, 0.00106, 0.00158, 0.00191, 0.00206, 0.00206, 0.00192, 0.00168
  42.000,-0.04734,-0.03912,-0.02998,-0.01647,-0.00785,-0.00626,-0.00884,-0.00913,-0.00748,-0.00409,-0.00200,-0.00035,-0.00023,-0.00036,-0.00114,-0.00293,-0.00310,-0.00400,-0.00576,-0.00558,-0.00422,-0.00281,-0.00165,-0.00077,-0.00013, 0.00031, 0.00058, 0.00072, 0.00073
  41.750,-0.02585,-0.01431,-0.00300,-0.00076,-0.00065,-0.00216,-0.00603,-0.00598,-0.00557,-0.00531,-0.00420,-0.00300,-0.00376,-0.00313,-0.00294,-0.00215,-0.00308,-0.00500,-0.00491,-0.00681,-0.00571,-0.00441,-0.00330,-0.00238,-0.00163,-0.00104,-0.00059,-0.00027,-0.00005
  41.500,-0.01306,-0.00396, 0.00142, 0.00137, 0.00030,-0.00194,-0.00328,-0.00419,-0.00608,-0.00710,-0.00692,-0.00600,-0.00593,-0.00488,-0.00395,-0.00200,-0.00227,-0.00400, 0.00410,-0.00558,-0.00518,-0.00472,-0.00407,-0.00335,-0.00265,-0.00202,-0.00148,-0.00104,-0.00068
  41.250,-0.00881,-0.00562, 0.00034, 0.00272, 0.00125,-0.00169,-0.00854,-0.00713,-0.00790,-0.00685,-0.00691,-0.00742,-0.00786,-0.00694,-0.00581,-0.00300,-0.00291,-0.00139,-0.00400,-0.00519,-0.00500,-0.00487,-0.00451,-0.00397,-0.00334,-0.00270,-0.00212,-0.00160,-0.00115
  41.000,-0.00731,-0.00900,-0.00875,-0.00722,-0.00404,-0.00431,-0.00470,-0.00508,-0.00707,-0.00828,-0.00805,-0.01125,-0.01379,-0.01191,-0.00982,-0.00813,-0.00618,-0.00514,-0.00496,-0.00486,-0.00507,-0.00518,-0.00491,-0.00441,-0.00380,-0.00316,-0.00255,-0.00199,-0.00150
  40.750,-0.00792,-0.01056,-0.00875,-0.00337,-0.00454,-0.00756,-0.00661,-0.00460,-0.00598,-0.00797,-0.01137,-0.01392,-0.01502,-0.01410,-0.01185,-0.00948,-0.00809,-0.00723,-0.00608,-0.00449,-0.00589,-0.00582,-0.00536,-0.00475,-0.00409,-0.00344,-0.00282,-0.00225,-0.00172
  40.500,-0.00829,-0.01265,-0.01057,-0.00920,-0.00915,-0.01430,-0.00819,-0.00467,-0.00689,-0.00920,-0.01194,-0.01201,-0.01291,-0.01461,-0.01067,-0.00721,-0.00795,-0.00890,-0.00879,-0.00771,-0.00691,-0.00635,-0.00565,-0.00491,-0.00421,-0.00355,-0.00294,-0.00238,-0.00186
  40.250,-0.00835,-0.00974,-0.01025,-0.01073,-0.01216,-0.01478,-0.01343,-0.01041,-0.00912,-0.00959,-0.01089,-0.01100,-0.01046,-0.01285,-0.00565,-0.00773,-0.00883,-0.01039,-0.00912,-0.00804,-0.00769,-0.00664,-0.00567,-0.00485,-0.00414,-0.00352,-0.00295,-0.00243,-0.00194
  40.000,-0.00669,-0.00782,-0.00866,-0.00904,-0.01116,-0.01203,-0.01121,-0.00981,-0.00899,-0.00992,-0.01300,-0.01045,-0.00737,-0.00904,-0.00757,-0.01169,-0.01038,-0.01130,-0.00986,-0.00875,-0.00733,-0.00612,-0.00521,-0.00450,-0.00391,-0.00338,-0.00290,-0.00243,-0.00199
  39.750,-0.00482,-0.00579,-0.00662,-0.00643,-0.00691,-0.00750,-0.00769,-0.00810,-0.00804,-0.00900,-0.01033,-0.00982,-0.00802,-0.01149,-0.01159,-0.01187,-0.01011,-0.00972,-0.00849,-0.00700,-0.00570,-0.00495,-0.00443,-0.00400,-0.00360,-0.00321,-0.00282,-0.00243,-0.00204
  39.500,-0.00310,-0.00428,-0.00481,-0.00500,-0.00496,-0.00443,-0.00511,-0.00595,-0.00703,-0.00792,-0.00893,-0.01008,-0.01125,-0.01318,-0.01307,-0.01101,-0.01002,-0.00890,-0.00721,-0.00530,-0.00418,-0.00398,-0.00384,-0.00364,-0.00340,-0.00311,-0.00280,-0.00247,-0.00212
  39.250,-0.00086,-0.00226,-0.00327,-0.00757,-0.00752,-0.00555,-0.00459,-0.00583,-0.00747,-0.00833,-0.01128,-0.01414,-0.01500,-0.01462,-0.01312,-0.01034,-0.00898,-0.00800,-0.00704,-0.00607,-0.00476,-0.00417,-0.00386,-0.00363,-0.00341,-0.00316,-0.00289,-0.00259,-0.00226
  39.000, 0.00141, 0.00048,-0.00126,-0.01248,-0.01455,-0.01057,-0.01087,-0.01136,-0.01237,-0.01159,-0.01489,-0.01794,-0.01604,-0.01497,-0.01353,-0.01135,-0.01001,-0.00848,-0.00719,-0.00678,-0.00576,-0.00487,-0.00431,-0.00395,-0.00366,-0.00338,-0.00310,-0.00279,-0.00247
  38.750, 0.00189,-0.00024,-0.00424,-0.01231,-0.01410,-0.01294,-0.01295,-0.01500,-0.01581,-0.01662,-0.01699,-0.01658,-0.01584,-0.01400,-0.01301,-0.01213,-0.01100,-0.00989,-0.00909,-0.00831,-0.00661,-0.00558,-0.00491,-0.00444,-0.00407,-0.00374,-0.00342,-0.00309,-0.00275
  38.500, 0.00154,-0.00123,-0.00531,-0.01059,-0.01300,-0.01300,-0.01489,-0.01691,-0.01681,-0.01695,-0.01632,-0.01507,-0.01494,-0.01392,-0.01307,-0.01222,-0.01103,-0.01014,-0.00901,-0.00831,-0.00703,-0.00619,-0.00555,-0.00503,-0.00459,-0.00419,-0.00382,-0.00345,-0.00308
  38.250, 0.00105,-0.00168,-0.00502,-0.00844,-0.01033,-0.01089,-0.01287,-0.01254,-0.01088,-0.01085,-0.01566,-0.01504,-0.01483,-0.01407,-0.01392,-0.01367,-0.01100,-0.00995,-0.00918,-0.00811,-0.00750,-0.00686,-0.00623,-0.00567,-0.00516,-0.00470,-0.00427,-0.00385,-0.00345
  38.000, 0.00055,-0.00180,-0.00432,-0.00658,-0.00791,-0.00840,-0.00900,-0.00974,-0.00886,-0.00831,-0.01254,-0.01300,-0.01300,-0.01202,-0.01100,-0.01093,-0.00954,-0.00703,-0.00813,-0.00892,-0.00832,-0.00760,-0.00691,-0.00629,-0.00572,-0.00520,-0.00472,-0.00427,-0.00384
  37.750,-0.00002,-0.00193,-0.00379,-0.00534,-0.00631,-0.00679,-0.00729,-0.00805,-0.00787,-0.00965,-0.01023,-0.01218,-0.01300,-0.01206,-0.01100,-0.01050,-0.00726,-0.00692,-0.00733,-0.00849,-0.00852,-0.00805,-0.00744,-0.00681,-0.00622,-0.00567,-0.00516,-0.00468,-0.00422
  37.500,-0.00076,-0.00227,-0.00365,-0.00477,-0.00550,-0.00589,-0.00612,-0.00621,-0.00617,-0.01063,-0.01040,-0.00901,-0.00779,-0.01085,-0.01100,-0.00906,-0.00800,-0.00886,-0.00905,-0.00908,-0.00885,-0.00838,-0.00781,-0.00721,-0.00662,-0.00607,-0.00555,-0.00505,-0.00458
  37.250,-0.00172,-0.00290,-0.00397,-0.00483,-0.00546,-0.00590,-0.00631,-0.00695,-0.00845,-0.01229,-0.01382,-0.00910,-0.00934,-0.01012,-0.01100,-0.00815,-0.00809,-0.00907,-0.00936,-0.00927,-0.00899,-0.00856,-0.00804,-0.00748,-0.00692,-0.00639,-0.00587,-0.00538,-0.00491
  37.000,-0.00290,-0.00384,-0.00469,-0.00542,-0.00604,-0.00660,-0.00723,-0.00811,-0.00943,-0.01103,-0.01171,-0.00811,-0.00748,-0.00890,-0.00500,-0.00805,-0.00900,-0.00907,-0.00919,-0.00915,-0.00893,-0.00858,-0.00814,-0.00764,-0.00714,-0.00663,-0.00614,-0.00567,-0.00521
  36.750,-0.00426,-0.00502,-0.00573,-0.00639,-0.00702,-0.00769,-0.00847,-0.00949,-0.01078,-0.01204,-0.01189,-0.01082,-0.00572,-0.01067,-0.01048,-0.00952,-0.00827,-0.00855,-0.00884,-0.00892,-0.00880,-0.00853,-0.00816,-0.00773,-0.00728,-0.00682,-0.00636,-0.00592,-0.00548
  36.500,-0.00577,-0.00639,-0.00699,-0.00760,-0.00823,-0.00893,-0.00975,-0.01072,-0.01174,-0.01251,-0.01233,-0.01132,-0.00899,-0.01108,-0.01148,-0.01048,-0.00924,-0.00893,-0.00891,-0.00888,-0.00875,-0.00850,-0.00818,-0.00780,-0.00739,-0.00697,-0.00655,-0.00613,-0.00572
  36.250,-0.00736,-0.00787,-0.00839,-0.00894,-0.00954,-0.01021,-0.01097,-0.01178,-0.01254,-0.01300,-0.01286,-0.01218,-0.01122,-0.01180,-0.01189,-0.01115,-0.01016,-0.00958,-0.00927,-0.00905,-0.00882,-0.00854,-0.00822,-0.00786,-0.00748,-0.00710,-0.00671,-0.00632,-0.00594
  36.000,-0.00901,-0.00942,-0.00986,-0.01034,-0.01087,-0.01147,-0.01212,-0.01277,-0.01332,-0.01361,-0.01353,-0.01312,-0.01263,-0.01259,-0.01237,-0.01173,-0.01091,-0.01023,-0.00973,-0.00934,-0.00899,-0.00865,-0.00830,-0.00794,-0.00758,-0.00722,-0.00686,-0.00650,-0.00615
