Lat/Long, -81.000, -80.750, -80.500, -80.250, -80.000, -79.750, -79.500, -79.250, -79.000, -78.750, -78.500, -78.250, -78.000, -77.750, -77.500, -77.250, -77.000, -76.750, -76.500, -76.250, -76.000, -75.750, -75.500, -75.250, -75.000, -74.750, -74.500, -74.250, -74.000, -73.750, -73.500, -73.250, -73.000, -72.750, -72.500, -72.250, -72.000, -71.750, -71.500, -71.250, -71.000, -70.750, -70.500, -70.250, -70.000
  46.000,-0.00771,-0.00684,-0.00596,-0.00510,-0.00427,-0.00350,-0.00280,-0.00222,-0.00178,-0.00150,-0.00141,-0.00153,-0.00186,-0.00238,-0.00308,-0.00393,-0.00485,-0.00577,-0.00654,-0.00702,-0.00704,-0.00649,-0.00534,-0.00366,-0.00159, 0.00055, 0.00243, 0.00373, 0.00419, 0.00385, 0.00297, 0.00184, 0.00067,-0.00034,-0.00114,-0.00177,-0.00231,-0.00279,-0.00323,-0.00364,-0.00403,-0.00440,-0.00476,-0.00511,-0.00546
  45.750,-0.00698,-0.00623,-0.00549,-0.00476,-0.00406,-0.00342,-0.00284,-0.00237,-0.00202,-0.00181,-0.00178,-0.00193,-0.00228,-0.00281,-0.00352,-0.00440,-0.00539,-0.00643,-0.00737,-0.00803,-0.00816,-0.00761,-0.00634,-0.00442,-0.00194, 0.00057, 0.00263, 0.00400, 0.00417, 0.00335, 0.00198, 0.00058,-0.00075,-0.00166,-0.00219,-0.00254,-0.00282,-0.00309,-0.00336,-0.00364,-0.00392,-0.00420,-0.00448,-0.00476,-0.00504
  45.500,-0.00622,-0.00560,-0.00499,-0.00440,-0.00384,-0.00333,-0.00289,-0.00253,-0.00228,-0.00215,-0.00217,-0.00235,-0.00270,-0.00321,-0.00389,-0.00475,-0.00576,-0.00690,-0.00804,-0.00893,-0.00924,-0.00867,-0.00727,-0.00514,-0.00205, 0.00097, 0.00296, 0.00434, 0.00397, 0.00247, 0.00044,-0.00109,-0.00259,-0.00316,-0.00324,-0.00320,-0.00320,-0.00327,-0.00340,-0.00356,-0.00375,-0.00396,-0.00417,-0.00439,-0.00461
  45.250,-0.00543,-0.00494,-0.00446,-0.00400,-0.00359,-0.00323,-0.00292,-0.00270,-0.00255,-0.00251,-0.00259,-0.00279,-0.00313,-0.00358,-0.00417,-0.00492,-0.00587,-0.00703,-0.00837,-0.00959,-0.01015,-0.00950,-0.00794,-0.00583,-0.00164, 0.00259, 0.00315, 0.00445, 0.00304, 0.00083,-0.00212,-0.00337,-0.00501,-0.00474,-0.00410,-0.00362,-0.00337,-0.00329,-0.00331,-0.00340,-0.00352,-0.00367,-0.00383,-0.00399,-0.00417
  45.000,-0.00460,-0.00423,-0.00388,-0.00357,-0.00331,-0.00310,-0.00295,-0.00286,-0.00284,-0.00289,-0.00303,-0.00326,-0.00357,-0.00394,-0.00437,-0.00490,-0.00562,-0.00666,-0.00810,-0.00976,-0.01077,-0.00983,-0.00789,-0.00670,-0.00100, 0.00900, 0.00200, 0.00300, 0.00000,-0.00200,-0.00600,-0.00700,-0.00790,-0.00577,-0.00437,-0.00363,-0.00328,-0.00313,-0.00311,-0.00315,-0.00323,-0.00333,-0.00345,-0.00357,-0.00371
  44.750,-0.00373,-0.00346,-0.00323,-0.00307,-0.00296,-0.00293,-0.00295,-0.00303,-0.00314,-0.00329,-0.00350,-0.00377,-0.00406,-0.00433,-0.00455,-0.00474,-0.00501,-0.00561,-0.00690,-0.00903,-0.01094,-0.00929,-0.00640,-0.00696,-0.00700,-0.00533,-0.00559,-0.00609,-0.00766,-0.00668,-0.00721,-0.01900,-0.00752,-0.00476,-0.00374,-0.00324,-0.00298,-0.00285,-0.00282,-0.00283,-0.00288,-0.00295,-0.00303,-0.00312,-0.00322
  44.500,-0.00280,-0.00263,-0.00252,-0.00249,-0.00256,-0.00271,-0.00293,-0.00318,-0.00344,-0.00370,-0.00399,-0.00432,-0.00464,-0.00484,-0.00486,-0.00463,-0.00423,-0.00396,-0.00443,-0.00657,-0.01000,-0.00701,-0.00696,-0.00700,-0.00709,-0.00706,-0.00728,-0.00800,-0.00809,-0.00784,-0.00700,-0.00900,-0.00580,-0.00419,-0.00338,-0.00293,-0.00268,-0.00255,-0.00249,-0.00247,-0.00249,-0.00253,-0.00258,-0.00264,-0.00271
  44.250,-0.00183,-0.00174,-0.00174,-0.00184,-0.00206,-0.00241,-0.00286,-0.00333,-0.00376,-0.00412,-0.00448,-0.00492,-0.00534,-0.00556,-0.00547,-0.00491,-0.00381,-0.00242,-0.00119,-0.00160,-0.00424,-0.00600,-0.00700,-0.00692,-0.00693,-0.00700,-0.00788,-0.00874,-0.00708,-0.00700,-0.00718,-0.00872,-0.00676,-0.00472,-0.00353,-0.00287,-0.00249,-0.00227,-0.00214,-0.00208,-0.00206,-0.00207,-0.00210,-0.00213,-0.00218
  44.000,-0.00083,-0.00080,-0.00087,-0.00108,-0.00147,-0.00203,-0.00273,-0.00348,-0.00411,-0.00454,-0.00495,-0.00552,-0.00614,-0.00648,-0.00651,-0.00590,-0.00442,-0.00258,-0.00081,-0.00178,-0.00406,-0.00506,-0.00604,-0.00595,-0.00624,-0.00614,-0.00690,-0.00656,-0.00642,-0.00838,-0.00876,-0.00907,-0.00618,-0.00468,-0.00357,-0.00280,-0.00230,-0.00197,-0.00178,-0.00166,-0.00160,-0.00158,-0.00158,-0.00159,-0.00161
  43.750, 0.00017, 0.00017, 0.00005,-0.00025,-0.00075,-0.00150,-0.00250,-0.00362,-0.00455,-0.00498,-0.00536,-0.00608,-0.00696,-0.00739,-0.00781,-0.00756,-0.00583,-0.00401,-0.00291,-0.00334,-0.00400,-0.00503,-0.00599,-0.00655,-0.00592,-0.00491,-0.00514,-0.00590,-0.00500,-0.00497,-0.00596,-0.00671,-0.00612,-0.00467,-0.00347,-0.00260,-0.00201,-0.00162,-0.00136,-0.00119,-0.00109,-0.00104,-0.00101,-0.00101,-0.00102
  43.500, 0.00113, 0.00112, 0.00098, 0.00066, 0.00008,-0.00079,-0.00205,-0.00370,-0.00515,-0.00549,-0.00581,-0.00660,-0.00757,-0.00778,-0.00893,-0.00958,-0.00724,-0.00543,-0.00474,-0.00421,-0.00409,-0.00414,-0.00495,-0.00400,-0.00405,-0.00349,-0.00405,-0.00622,-0.00418,-0.00398,-0.00347,-0.00400,-0.00457,-0.00372,-0.00284,-0.00212,-0.00156,-0.00115,-0.00086,-0.00066,-0.00053,-0.00045,-0.00041,-0.00039,-0.00039
  43.250, 0.00199, 0.00198, 0.00186, 0.00154, 0.00098, 0.00014,-0.00116,-0.00345,-0.00592,-0.00609,-0.00700,-0.00773,-0.00700,-0.00700,-0.00913,-0.01125,-0.00775,-0.00611,-0.00592,-0.00565,-0.00500,-0.00417,-0.00410,-0.00391,-0.00303,-0.00291,-0.00399,-0.00414,-0.00401,-0.00401,-0.00378,-0.00300,-0.00209,-0.00214,-0.00185,-0.00140,-0.00096,-0.00058,-0.00028,-0.00006, 0.00009, 0.00019, 0.00024, 0.00026, 0.00027
  43.000, 0.00268, 0.00268, 0.00255, 0.00224, 0.00172, 0.00112, 0.00051,-0.00214,-0.00600,-0.00600,-0.00700,-0.00694,-0.00610,-0.00700,-0.00800,-0.00816,-0.00793,-0.00699,-0.00606,-0.00505,-0.00499,-0.00491,-0.00404,-0.00422,-0.00310,-0.00236,-0.00372,-0.00399,-0.00401,-0.00390,-0.00223,-0.00115,-0.00171,-0.00148,-0.00112,-0.00071,-0.00030, 0.00007, 0.00037, 0.00061, 0.00077, 0.00087, 0.00093, 0.00095, 0.00095
  42.750, 0.00312, 0.00310, 0.00293, 0.00254, 0.00185, 0.00132, 0.00282, 0.00052,-0.00555,-0.00600,-0.00600,-0.00697,-0.00798,-0.00854,-0.00874,-0.00793,-0.00789,-0.00704,-0.00700,-0.00606,-0.00505,-0.00505,-0.00505,-0.00660,-0.00405,-0.00386,-0.00400,-0.00403,-0.00403,-0.00393,-0.00236,-0.00098,-0.00108,-0.00080,-0.00041,-0.00002, 0.00038, 0.00074, 0.00106, 0.00131, 0.00149, 0.00160, 0.00165, 0.00166, 0.00165
  42.500, 0.00329, 0.00319, 0.00291, 0.00229, 0.00094,-0.00129, 0.00433, 0.00359,-0.00500,-0.00600,-0.00600,-0.00685,-0.00766,-0.00907,-0.00806,-0.00674,-0.00731,-0.00638,-0.00508,-0.00635,-0.00510,-0.00592,-0.00600,-0.00527,-0.00474,-0.00400,-0.00400,-0.00401,-0.00374,-0.00300,-0.00188,-0.00105,-0.00056,-0.00008, 0.00030, 0.00065, 0.00103, 0.00141, 0.00177, 0.00205, 0.00224, 0.00235, 0.00239, 0.00238, 0.00236
  42.250, 0.00318, 0.00294, 0.00247, 0.00159,-0.00043,-0.00843,-0.00077,-0.00012,-0.00222,-0.00392,-0.00411,-0.00440,-0.00477,-0.00555,-0.00649,-0.00606,-0.00505,-0.00426,-0.00384,-0.00308,-0.00410,-0.00537,-0.00602,-0.00493,-0.00404,-0.00398,-0.00316,-0.00295,-0.00234,-0.00104, 0.00000, 0.00082, 0.00075, 0.00083, 0.00098, 0.00123, 0.00159, 0.00204, 0.00246, 0.00280, 0.00301, 0.00312, 0.00314, 0.00310, 0.00305
  42.000, 0.00290, 0.00250, 0.00170, 0.00019,-0.00228,-0.00300,-0.00382,-0.00100,-0.00100,-0.00200,-0.00291,-0.00187,-0.00202,-0.00133,-0.00139,-0.00346,-0.00487,-0.00586,-0.00257,-0.00300,-0.00569,-0.00500,-0.00591,-0.00474,-0.00394,-0.00388,-0.00309,-0.00198,-0.00057,-0.00151,-0.00100, 0.00000, 0.00089, 0.00122, 0.00131, 0.00153, 0.00196, 0.00256, 0.00312, 0.00353, 0.00377, 0.00387, 0.00386, 0.00380, 0.00371
  41.750, 0.00263, 0.00228, 0.00169, 0.00089, 0.00024, 0.00073,-0.00200,-0.00191,-0.00105,-0.00170,-0.00189,-0.00108,-0.00200,-0.00008, 0.00000,-0.00098,-0.00215,-0.00182,-0.00100,-0.00099, 0.00014,-0.00170,-0.00194,-0.00184,-0.00320,-0.00348,-0.00306,-0.00293,-0.00191,-0.00111,-0.00110,-0.00174, 0.00071, 0.00122, 0.00118, 0.00143, 0.00205, 0.00298, 0.00375, 0.00426, 0.00451, 0.00458, 0.00454, 0.00443, 0.00432
  41.500, 0.00238, 0.00219, 0.00190, 0.00158, 0.00140, 0.00128,-0.00037,-0.00096,-0.00078,-0.00099,-0.00095,-0.00056,-0.00061, 0.00050, 0.00083, 0.00047,-0.00006, 0.00006, 0.00026, 0.00028, 0.00048,-0.00083,-0.00045, 0.00700, 0.00034,-0.00234,-0.00300,-0.00286,-0.00200,-0.00110,-0.00107,-0.00158, 0.00165, 0.00091, 0.00044, 0.00087, 0.00181, 0.00337, 0.00438, 0.00495, 0.00519, 0.00521, 0.00511, 0.00497, 0.00483
  41.250, 0.00210, 0.00207, 0.00200, 0.00191, 0.00181, 0.00151, 0.00060, 0.00002,-0.00011,-0.00018,-0.00008, 0.00020, 0.00047, 0.00111, 0.00144, 0.00137, 0.00112, 0.00102, 0.00087, 0.00056, 0.00005,-0.00106,-0.00139, 0.00024, 0.00005,-0.00036,-0.00278,-0.00105,-0.00200,-0.00200,-0.00153, 0.00500, 0.00000,-0.00124,-0.00120,-0.00007, 0.00127, 0.00396, 0.00505, 0.00559, 0.00574, 0.00568, 0.00553, 0.00537, 0.00523
  41.000, 0.00176, 0.00186, 0.00194, 0.00197, 0.00192, 0.00169, 0.00119, 0.00079, 0.00063, 0.00060, 0.00072, 0.00097, 0.00127, 0.00168, 0.00193, 0.00192, 0.00173, 0.00147, 0.00108, 0.00051,-0.00027,-0.00122,-0.00167,-0.00110,-0.00019, 0.00098, 0.00078, 0.00091, 0.00000,-0.00190, 0.00030,-0.00207,-0.00356,-0.00359,-0.00216,-0.00096, 0.00100, 0.00496, 0.00578, 0.00600, 0.00599, 0.00587, 0.00572, 0.00558, 0.00547
  40.750, 0.00136, 0.00157, 0.00175, 0.00187, 0.00191, 0.00181, 0.00158, 0.00137, 0.00128, 0.00130, 0.00143, 0.00165, 0.00190, 0.00217, 0.00231, 0.00227, 0.00204, 0.00167, 0.00113, 0.00044,-0.00039,-0.00120,-0.00161,-0.00131,-0.00043, 0.00074, 0.00109, 0.00087,-0.00200,-0.00300,-0.00300,-0.00412,-0.00500,-0.00506,-0.00400,-0.00205, 0.00046, 0.00357, 0.00499, 0.00553, 0.00569, 0.00569, 0.00563, 0.00558, 0.00556
  40.500, 0.00091, 0.00121, 0.00148, 0.00170, 0.00184, 0.00188, 0.00184, 0.00180, 0.00181, 0.00189, 0.00203, 0.00222, 0.00241, 0.00257, 0.00261, 0.00250, 0.00221, 0.00176, 0.00115, 0.00041,-0.00039,-0.00111,-0.00153,-0.00152,-0.00115,-0.00067,-0.00180,-0.00100,-0.00019,-0.00271,-0.00348,-0.00514,-0.00579,-0.00569,-0.00468,-0.00282,-0.00046, 0.00200, 0.00361, 0.00450, 0.00494, 0.00516, 0.00528, 0.00538, 0.00550
  40.250, 0.00043, 0.00082, 0.00117, 0.00149, 0.00173, 0.00191, 0.00203, 0.00213, 0.00224, 0.00237, 0.00253, 0.00270, 0.00284, 0.00291, 0.00287, 0.00268, 0.00233, 0.00182, 0.00118, 0.00044,-0.00033,-0.00100,-0.00146,-0.00164,-0.00160,-0.00154,-0.00189,-0.00112,-0.00033,-0.00212,-0.00358,-0.00509,-0.00583,-0.00580,-0.00496,-0.00341,-0.00143, 0.00058, 0.00216, 0.00324, 0.00393, 0.00439, 0.00473, 0.00501, 0.00531
  40.000,-0.00006, 0.00040, 0.00085, 0.00125, 0.00161, 0.00191, 0.00216, 0.00238, 0.00258, 0.00278, 0.00296, 0.00311, 0.00320, 0.00321, 0.00310, 0.00284, 0.00244, 0.00189, 0.00123, 0.00050,-0.00024,-0.00090,-0.00139,-0.00168,-0.00180,-0.00184,-0.00186,-0.00143,-0.00123,-0.00232,-0.00365,-0.00492,-0.00566,-0.00573,-0.00512,-0.00391,-0.00233,-0.00066, 0.00080, 0.00196, 0.00283, 0.00351, 0.00406, 0.00455, 0.00503
