Lat/Long,-104.000,-103.750,-103.500,-103.250,-103.000,-102.750,-102.500,-102.250,-102.000,-101.750,-101.500,-101.250,-101.000,-100.750,-100.500,-100.250,-100.000, -99.750, -99.500, -99.250, -99.000, -98.750, -98.500, -98.250, -98.000, -97.750, -97.500, -97.250, -97.000, -96.750, -96.500, -96.250, -96.000, -95.750, -95.500, -95.250, -95.000, -94.750, -94.500, -94.250, -94.000
  38.000, 0.01914, 0.01496, 0.01836, 0.01432, 0.00873, 0.00511, 0.00293, 0.00129, 0.00004,-0.00094,-0.00331,-0.00204,-0.00001, 0.00100, 0.00184, 0.00200, 0.00179, 0.00074, 0.00075, 0.00090, 0.00085, 0.00000, 0.00001, 0.00006, 0.00002,-0.00101,-0.00200,-0.00246,-0.00380,-0.00347,-0.00314,-0.00306, 0.00008, 0.00400, 0.00324, 0.00122, 0.00029, 0.00038,-0.00034,-0.00079,-0.00098
  37.750, 0.01834, 0.01956, 0.01839, 0.01510, 0.00991, 0.00200, 0.00131, 0.00018,-0.00163,-0.00374,-0.00670,-0.00289, 0.00088, 0.00113, 0.00300, 0.00391, 0.00500, 0.00462, 0.00384, 0.00300, 0.00208, 0.00020,-0.00024,-0.00084,-0.00109,-0.00191,-0.00230,-0.00428,-0.00648,-0.00777,-0.00856,-0.00805,-0.00486,-0.00224,-0.00194,-0.00295,-0.00301,-0.00284,-0.00188,-0.00112,-0.00083
  37.500, 0.01560, 0.01452, 0.00888, 0.00603, 0.00530, 0.00212,-0.00001,-0.00102,-0.00281,-0.00408,-0.00525,-0.00230,-0.00014, 0.00100, 0.00377, 0.00699, 0.00908, 0.00709, 0.00487, 0.00323, 0.00169, 0.00006,-0.00103,-0.00113,-0.00195,-0.00300,-0.00400,-0.00616,-0.00801,-0.01044,-0.00676,-0.00146,-0.00170,-0.00463,-0.00573,-0.00612,-0.00526,-0.00439,-0.00423,-0.00383,-0.00100
  37.250, 0.00721, 0.00439, 0.00068,-0.00102, 0.00047, 0.00065,-0.00043,-0.00068,-0.00381,-0.00708,-0.00502,-0.00314, 0.00024,-0.00017,-0.00044, 0.00800, 0.00983, 0.00800, 0.00615, 0.00387, 0.00114,-0.00104,-0.00148,-0.00106,-0.00200,-0.00415,-0.00623,-0.00800,-0.01000,-0.01341,-0.01104,-0.00818,-0.01022,-0.00897,-0.00925,-0.00913,-0.00900,-0.00700,-0.00755,-0.00559,-0.00180
  37.000,-0.00597,-0.00592,-0.00559,-0.00365, 0.00000,-0.00610,-0.01122,-0.00559,-0.00008,-0.00894,-0.00308,-0.00277, 0.00080,-0.00084, 0.00246, 0.00654, 0.00600, 0.00570, 0.00218, 0.00101,-0.00200,-0.00347,-0.00318,-0.00347,-0.00316,-0.00500,-0.00715,-0.00900,-0.01200,-0.01400,-0.01500,-0.01366,-0.01370,-0.01320,-0.01398,-0.01400,-0.01379,-0.01100,-0.00727,-0.00500,-0.00358
  36.750,-0.00700,-0.00800,-0.00824,-0.01027,-0.00338,-0.00831,-0.01750,-0.01420,-0.01299,-0.01184,-0.00562,-0.00307, 0.00089,-0.00247,-0.00464,-0.00148,-0.00064,-0.00543,-0.00636,-0.00371,-0.00308,-0.00306,-0.00382,-0.00418,-0.00457,-0.00604,-0.00742,-0.00500,-0.01162,-0.01392,-0.01804,-0.02273,-0.02300,-0.02182,-0.02032,-0.01962,-0.02080,-0.01546,-0.00614,-0.00210,-0.00189
  36.500,-0.00712,-0.00901,-0.00912,-0.01021,-0.00900,-0.00731,-0.01223,-0.01204,-0.01153,-0.00981,-0.00726,-0.00423,-0.00341,-0.00540,-0.00627,-0.00691,-0.00700,-0.00700,-0.00603,-0.00509,-0.00397,-0.00391,-0.00407,-0.00499,-0.00536,-0.00900,-0.00900,-0.00989,-0.01135,-0.01285,-0.01639,-0.02463,-0.01900,-0.02600,-0.02419,-0.02108,-0.01840,-0.01254,-0.00301,-0.00066,-0.00100
  36.250,-0.00800,-0.00900,-0.00901,-0.00844,-0.00385,-0.00731,-0.00970,-0.01012,-0.01068,-0.01029,-0.01089,-0.00836,-0.00700,-0.00612,-0.00605,-0.00620,-0.00700,-0.00708,-0.00595,-0.00468,-0.00390,-0.00407,-0.00493,-0.00511,-0.00520,-0.00698,-0.00799,-0.01010,-0.01114,-0.01300,-0.01534,-0.01977,-0.02285,-0.02444,-0.02412,-0.01925,-0.01283,-0.00590,-0.00266,-0.00020, 0.00046
  36.000,-0.00864,-0.00900,-0.00900,-0.00707,-0.00405,-0.00675,-0.00877,-0.00892,-0.00889,-0.00900,-0.00909,-0.00813,-0.00700,-0.00596,-0.00596,-0.00602,-0.00692,-0.00900,-0.00630,-0.00222,-0.00205,-0.00231,-0.00457,-0.00568,-0.00501,-0.00518,-0.00698,-0.00891,-0.01002,-0.01222,-0.01542,-0.02000,-0.02400,-0.02490,-0.02426,-0.02186,-0.00869,-0.00520, 0.00219, 0.00139, 0.00104
  35.750,-0.00814,-0.00900,-0.00833,-0.00206,-0.00298,-0.00706,-0.00752,-0.00746,-0.00761,-0.00479,-0.00734,-0.00700,-0.00600,-0.00500,-0.00494,-0.00550,-0.00538,-0.00673,-0.00575,-0.00370,-0.00316,-0.00100,-0.00395,-0.00518,-0.00501,-0.00597,-0.00671,-0.00777,-0.00827,-0.00981,-0.01338,-0.02178,-0.02600,-0.02400,-0.02217,-0.01917,-0.01100,-0.00410, 0.00374, 0.00291, 0.00098
  35.500,-0.00885,-0.00927,-0.00876,-0.00179,-0.00193,-0.00357,-0.00340,-0.00360,-0.00453,-0.00399,-0.00470,-0.00513,-0.00404,-0.00385,-0.00383,-0.00300,-0.00280,-0.00462,-0.00552,-0.00595,-0.00772,-0.00600,-0.00602,-0.00578,-0.00494,-0.00510,-0.00600,-0.00602,-0.00619,-0.00770,-0.00439,-0.02390,-0.02682,-0.02458,-0.02025,-0.01457,-0.01056,-0.00526, 0.00091, 0.00205, 0.00090
  35.250,-0.00902,-0.01073,-0.00987,-0.00600,-0.00311,-0.00103,-0.00017,-0.00128,-0.00186,-0.00100,-0.00214,-0.00221,-0.00298,-0.00303,-0.00300,-0.00298,-0.00200,-0.00388,-0.00495,-0.00704,-0.00624,-0.00606,-0.00686,-0.00652,-0.00500,-0.00589,-0.00604,-0.00579,-0.00500,-0.00400,-0.00243,-0.01230,-0.01512,-0.01572,-0.01489,-0.01223,-0.00960,-0.00537,-0.00195,-0.00028, 0.00012
  35.000,-0.00768,-0.00599,-0.00717,-0.00592,-0.00459,-0.00125,-0.00268,-0.00536,-0.00832,-0.00195,-0.00259,-0.00208,-0.00292,-0.00217,-0.00103,-0.00206,-0.00458,-0.00508,-0.00514,-0.00700,-0.00601,-0.00526,-0.00546,-0.00743,-0.00603,-0.00500,-0.00588,-0.00500,-0.00500,-0.00300,-0.00174,-0.00388,-0.00316,-0.00497,-0.00616,-0.00517,-0.00349,-0.00176,-0.00114,-0.00014, 0.00005
  34.750,-0.00561,-0.00433,-0.00502,-0.00567,-0.00615,-0.00355,-0.00455,-0.00556,-0.00562,-0.00133,-0.00179,-0.00347,-0.00431,-0.00577,-0.00312,-0.00458,-0.00519,-0.00587,-0.00632,-0.00875,-0.00843,-0.00641,-0.00508,-0.00579,-0.00501,-0.00400,-0.00490,-0.00500,-0.00497,-0.00302,-0.00263,-0.00298,-0.00370,-0.00415,-0.00355,-0.00211,-0.00115,-0.00195,-0.00185,-0.00115,-0.00090
  34.500,-0.00725,-0.00777,-0.00700,-0.00701,-0.00955,-0.00633,-0.00504,-0.00438,-0.00334,-0.00092,-0.00162,-0.00308,-0.00316,-0.00428,-0.00501,-0.00501,-0.00575,-0.00623,-0.00700,-0.00737,-0.00435,-0.00650,-0.00411,-0.00389,-0.00396,-0.00458,-0.00423,-0.00600,-0.00518,-0.00400,-0.00399,-0.00422,-0.00519,-0.00600,-0.00431,-0.00239,-0.00280,-0.00294,-0.00233,-0.00291,-0.00250
  34.250,-0.00796,-0.00826,-0.00872,-0.00899,-0.01017,-0.00900,-0.00430,-0.00316,-0.00269,-0.00273,-0.00385,-0.00397,-0.00365,-0.00349,-0.00491,-0.00497,-0.00522,-0.00604,-0.00700,-0.00454,-0.00534,-0.00510,-0.00391,-0.00302,-0.00308,-0.00393,-0.00402,-0.00598,-0.00588,-0.00528,-0.00574,-0.00593,-0.00600,-0.00690,-0.00593,-0.00517,-0.00408,-0.00396,-0.00392,-0.00415,-0.00373
  34.000,-0.00781,-0.00850,-0.00772,-0.00742,-0.00743,-0.00687,-0.00444,-0.00224,-0.00145,-0.00145,-0.00214,-0.00305,-0.00305,-0.00299,-0.00397,-0.00409,-0.00499,-0.00591,-0.00714,-0.00692,-0.00596,-0.00480,-0.00300,-0.00304,-0.00301,-0.00349,-0.00399,-0.00509,-0.00515,-0.00589,-0.00596,-0.00602,-0.00601,-0.00609,-0.00600,-0.00595,-0.00588,-0.00533,-0.00494,-0.00452,-0.00316
  33.750,-0.00642,-0.00669,-0.00540,-0.00495,-0.00518,-0.00426,-0.00055, 0.00011, 0.00009,-0.00013,-0.00039,-0.00114,-0.00180,-0.00270,-0.00303,-0.00399,-0.00500,-0.00563,-0.00812,-0.00890,-0.00669,-0.00406,-0.00281,-0.00359,-0.00200,-0.00127,-0.00402,-0.00502,-0.00500,-0.00512,-0.00507,-0.00585,-0.00590,-0.00606,-0.00586,-0.00528,-0.00700,-0.00824,-0.00452,-0.00170,-0.00213
  33.500,-0.00495,-0.00516,-0.00409,-0.00352,-0.00282,-0.00195, 0.00025, 0.00082, 0.00047,-0.00030,-0.00130,-0.00102,-0.00113,-0.00248,-0.00297,-0.00323,-0.00416,-0.00479,-0.00403,-0.00679,-0.00479,-0.00439,-0.00105,-0.00203,-0.00115,-0.00201,-0.00321,-0.00400,-0.00476,-0.00497,-0.00495,-0.00503,-0.00483,-0.00512,-0.00492,-0.00576,-0.00511,-0.00456,-0.00200,-0.00041,-0.00200
  33.250,-0.00447,-0.00639,-0.00763,-0.00625,-0.00334,-0.00153, 0.00020, 0.00070, 0.00014,-0.00126,-0.00314,-0.00208,-0.00197,-0.00275,-0.00200,-0.00306,-0.00428,-0.00422,-0.00490,-0.00548,-0.00416,-0.00224,-0.00079,-0.00200,-0.00177,-0.00300,-0.00301,-0.00303,-0.00391,-0.00410,-0.00415,-0.00467,-0.00421,-0.00406,-0.00375,-0.00338,-0.00222,-0.00162,-0.00196,-0.00198,-0.00203
  33.000,-0.00488,-0.00919,-0.01251,-0.00908,-0.00390,-0.00171,-0.00018, 0.00047, 0.00033,-0.00031,-0.00085,-0.00093,-0.00097,-0.00197,-0.00191,-0.00297,-0.00517,-0.00397,-0.00380,-0.00229, 0.00100,-0.00241, 0.00142,-0.00070,-0.00013,-0.00227,-0.00125,-0.00265,-0.00300,-0.00455,-0.00292,-0.00206,-0.00454,-0.00311,-0.00155, 0.00001, 0.00199, 0.00141, 0.00043, 0.00025, 0.00003
